2026-03-09 00:05:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:05:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.0ms | ip=127.0.0.1
2026-03-09 00:05:23 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.6ms | ip=127.0.0.1
2026-03-09 00:05:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:05:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:05:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.4ms | ip=127.0.0.1
2026-03-09 00:05:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-09 00:05:38 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:05:43 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.4ms | ip=127.0.0.1
2026-03-09 00:05:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:05:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:05:53 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.5ms | ip=127.0.0.1
2026-03-09 00:05:58 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-09 00:05:58 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.8ms | ip=127.0.0.1
2026-03-09 00:06:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:06:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.0ms | ip=127.0.0.1
2026-03-09 00:06:09 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.6ms | ip=127.0.0.1
2026-03-09 00:07:16 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:07:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 38.7ms | ip=127.0.0.1
2026-03-09 00:07:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 10.6ms | ip=127.0.0.1
2026-03-09 00:07:23 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:07:23 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.9ms | ip=127.0.0.1
2026-03-09 00:07:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 9.7ms | ip=127.0.0.1
2026-03-09 00:07:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 12.7ms | ip=127.0.0.1
2026-03-09 00:07:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:07:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 7.3ms | ip=127.0.0.1
2026-03-09 00:07:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:07:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-09 00:07:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 5.5ms | ip=127.0.0.1
2026-03-09 00:07:35 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.3ms | ip=127.0.0.1
2026-03-09 00:07:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-09 00:07:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:07:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.6ms | ip=127.0.0.1
2026-03-09 00:07:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.2ms | ip=127.0.0.1
2026-03-09 00:08:01 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:01 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:01 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.4ms | ip=127.0.0.1
2026-03-09 00:08:01 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-09 00:08:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.7ms | ip=127.0.0.1
2026-03-09 00:08:06 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.5ms | ip=127.0.0.1
2026-03-09 00:08:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.8ms | ip=127.0.0.1
2026-03-09 00:08:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 7.9ms | ip=127.0.0.1
2026-03-09 00:08:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 7.7ms | ip=127.0.0.1
2026-03-09 00:08:14 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-09 00:08:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-09 00:08:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 16.1ms | ip=127.0.0.1
2026-03-09 00:08:18 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.6ms | ip=127.0.0.1
2026-03-09 00:08:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.7ms | ip=127.0.0.1
2026-03-09 00:08:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.0ms | ip=127.0.0.1
2026-03-09 00:08:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/assign | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | PUT /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/assign | user=anonymous | status=200 | 22.8ms | ip=127.0.0.1
2026-03-09 00:08:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | PUT /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/assign | user=anonymous | status=200 | 6.4ms | ip=127.0.0.1
2026-03-09 00:08:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-09 00:08:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-09 00:08:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | PUT /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 30.2ms | ip=127.0.0.1
2026-03-09 00:08:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | PUT /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 6.5ms | ip=127.0.0.1
2026-03-09 00:08:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.6ms | ip=127.0.0.1
2026-03-09 00:08:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-09 00:08:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:08:37 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:37 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:37 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.7ms | ip=127.0.0.1
2026-03-09 00:08:37 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-09 00:08:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 7.5ms | ip=127.0.0.1
2026-03-09 00:08:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:08:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | PUT /api/v1/orders/b30849cf-6854-452f-9032-83dc81a685c3/status | user=anonymous | status=200 | 20.7ms | ip=127.0.0.1
2026-03-09 00:08:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:44 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.7ms | ip=127.0.0.1
2026-03-09 00:08:45 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.6ms | ip=127.0.0.1
2026-03-09 00:08:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.2ms | ip=127.0.0.1
2026-03-09 00:08:48 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-09 00:08:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-09 00:08:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 10.7ms | ip=127.0.0.1
2026-03-09 00:08:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 8.9ms | ip=127.0.0.1
2026-03-09 00:08:53 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-09 00:08:53 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.8ms | ip=127.0.0.1
2026-03-09 00:08:56 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 9.4ms | ip=127.0.0.1
2026-03-09 00:08:56 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.1ms | ip=127.0.0.1
2026-03-09 00:08:56 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:56 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:08:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 5.1ms | ip=127.0.0.1
2026-03-09 00:08:57 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 17.9ms | ip=127.0.0.1
2026-03-09 00:08:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:08:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 10.4ms | ip=127.0.0.1
2026-03-09 00:08:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.4ms | ip=127.0.0.1
2026-03-09 00:09:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 13.4ms | ip=127.0.0.1
2026-03-09 00:09:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 7.8ms | ip=127.0.0.1
2026-03-09 00:09:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 6.8ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 17.1ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 9.3ms | ip=127.0.0.1
2026-03-09 00:09:03 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.7ms | ip=127.0.0.1
2026-03-09 00:09:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-09 00:09:07 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 15.7ms | ip=127.0.0.1
2026-03-09 00:09:11 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 4.5ms | ip=127.0.0.1
2026-03-09 00:09:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-09 00:09:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | POST /api/v1/orders/ | user=anonymous | status=201 | 59.7ms | ip=127.0.0.1
2026-03-09 00:09:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-09 00:09:13 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 6.5ms | ip=127.0.0.1
2026-03-09 00:09:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 10.6ms | ip=127.0.0.1
2026-03-09 00:09:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/orders/ | user=anonymous | status=200 | 22.3ms | ip=127.0.0.1
2026-03-09 00:09:17 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/orders/a5194583-9405-4851-920c-2f7d04ec089f/assign | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
